(datetime.datetime(2020, 5, 24, 0, 16, 12), (27.739706, 111.331098))
(datetime.datetime(2020, 5, 24, 0, 16, 13), (27.739696, 111.331032))
(datetime.datetime(2020, 5, 24, 0, 16, 14), (27.739673, 111.330958))
(datetime.datetime(2020, 5, 24, 0, 16, 15), (27.739642, 111.330896))
(datetime.datetime(2020, 5, 24, 0, 16, 16), (27.739628, 111.33082))
(datetime.datetime(2020, 5, 24, 0, 16, 17), (27.739607, 111.330746))
(datetime.datetime(2020, 5, 24, 0, 16, 18), (27.739597, 111.330654))
(datetime.datetime(2020, 5, 24, 0, 16, 19), (27.7396, 111.330588))
(datetime.datetime(2020, 5, 24, 0, 16, 20), (27.739573, 111.330512))
(datetime.datetime(2020, 5, 24, 0, 16, 21), (27.73954, 111.330446))
(datetime.datetime(2020, 5, 24, 0, 16, 22), (27.739514, 111.330377))
(datetime.datetime(2020, 5, 24, 0, 16, 23), (27.739497, 111.330302))
(datetime.datetime(2020, 5, 24, 0, 16, 24), (27.739464, 111.330254))
(datetime.datetime(2020, 5, 24, 0, 16, 25), (27.739442, 111.330175))
(datetime.datetime(2020, 5, 24, 0, 16, 26), (27.739414, 111.33012))
(datetime.datetime(2020, 5, 24, 0, 16, 27), (27.739414, 111.330071))
(datetime.datetime(2020, 5, 24, 0, 16, 28), (27.7394, 111.33001))
(datetime.datetime(2020, 5, 24, 0, 16, 29), (27.739384, 111.329952))
(datetime.datetime(2020, 5, 24, 0, 16, 30), (27.739366, 111.329908))
(datetime.datetime(2020, 5, 24, 0, 16, 31), (27.739386, 111.329858))
(datetime.datetime(2020, 5, 24, 0, 16, 32), (27.739406, 111.329822))
(datetime.datetime(2020, 5, 24, 0, 16, 33), (27.739459, 111.329755))
(datetime.datetime(2020, 5, 24, 0, 16, 34), (27.739521, 111.329744))
(datetime.datetime(2020, 5, 24, 0, 16, 36), (27.739557, 111.329727))
(datetime.datetime(2020, 5, 24, 0, 16, 37), (27.739618, 111.329659))
(datetime.datetime(2020, 5, 24, 0, 16, 38), (27.739587, 111.329721))
(datetime.datetime(2020, 5, 24, 0, 16, 39), (27.739669, 111.329694))
(datetime.datetime(2020, 5, 24, 0, 16, 40), (27.739759, 111.329633))
(datetime.datetime(2020, 5, 24, 0, 16, 41), (27.73983, 111.329564))
(datetime.datetime(2020, 5, 24, 0, 16, 42), (27.739917, 111.329648))
(datetime.datetime(2020, 5, 24, 0, 16, 43), (27.739986, 111.329648))
(datetime.datetime(2020, 5, 24, 0, 16, 44), (27.740044, 111.329649))
(datetime.datetime(2020, 5, 24, 0, 16, 45), (27.740105, 111.329652))
(datetime.datetime(2020, 5, 24, 0, 16, 46), (27.740179, 111.329655))
(datetime.datetime(2020, 5, 24, 0, 16, 47), (27.740237, 111.329658))
(datetime.datetime(2020, 5, 24, 0, 16, 48), (27.740291, 111.32965))
(datetime.datetime(2020, 5, 24, 0, 16, 49), (27.740371, 111.32963))
(datetime.datetime(2020, 5, 24, 0, 16, 50), (27.740438, 111.329611))
(datetime.datetime(2020, 5, 24, 0, 16, 51), (27.740512, 111.329654))
(datetime.datetime(2020, 5, 24, 0, 16, 52), (27.740587, 111.329646))
(datetime.datetime(2020, 5, 24, 0, 16, 53), (27.740663, 111.32965))
(datetime.datetime(2020, 5, 24, 0, 16, 54), (27.740733, 111.329653))
(datetime.datetime(2020, 5, 24, 0, 16, 55), (27.740799, 111.329647))
(datetime.datetime(2020, 5, 24, 0, 16, 56), (27.740874, 111.329642))
(datetime.datetime(2020, 5, 24, 0, 16, 57), (27.740932, 111.329635))
(datetime.datetime(2020, 5, 24, 0, 16, 58), (27.741004, 111.329623))
(datetime.datetime(2020, 5, 24, 0, 16, 59), (27.74108, 111.329619))
(datetime.datetime(2020, 5, 24, 0, 17), (27.741165, 111.32961))
(datetime.datetime(2020, 5, 24, 0, 17, 1), (27.741242, 111.329596))
(datetime.datetime(2020, 5, 24, 0, 17, 2), (27.741322, 111.329582))
(datetime.datetime(2020, 5, 24, 0, 17, 3), (27.741397, 111.329623))
(datetime.datetime(2020, 5, 24, 0, 17, 4), (27.741464, 111.329622))
(datetime.datetime(2020, 5, 24, 0, 17, 5), (27.74154, 111.329619))
(datetime.datetime(2020, 5, 24, 0, 17, 6), (27.741618, 111.32961))
(datetime.datetime(2020, 5, 24, 0, 17, 7), (27.741694, 111.329614))
(datetime.datetime(2020, 5, 24, 0, 17, 8), (27.741745, 111.329613))
(datetime.datetime(2020, 5, 24, 0, 17, 9), (27.741811, 111.329616))
(datetime.datetime(2020, 5, 24, 0, 17, 10), (27.741888, 111.32961))
(datetime.datetime(2020, 5, 24, 0, 17, 11), (27.741946, 111.329609))
(datetime.datetime(2020, 5, 24, 0, 17, 12), (27.74202, 111.32961))
(datetime.datetime(2020, 5, 24, 0, 17, 13), (27.742079, 111.329608))
